"";"user_id";"user_created_at";"admin";"created_by";"sign_in_count";"last_sign_in_at";"accept_terms_and_conditions";"accept_data_privacy";"gender";"country";"work_country";"work_district";"job_position";"job_sector";"found_over";"company_size";"job_status_edu_fulltime";"job_status_edu_parttime";"job_status_employed_fulltime";"job_status_employed_parttime";"job_status_selfemployed";"job_status_houskeeping";"job_status_unemployed";"job_status_retired";"educational_achievement";"consultant";"registration_age";"registration_ageKat";"session_id";"session_created_at";"version";"quest_id";"reasons";"emotions";"strengths";"utilization";"completed";"completed_at";"reason_of_attendence";"story";"categories";"favirte_image";"emotion_recognition_enabled"
"41";"5a9aed4f05b8c55f27ced884";2018-03-03;"false";"";3;"2020-03-26 13:14:44 UTC";"";"";"f";"CH";"CH";"ZH";"Fachspezialist/-in";"Erziehung und Unterricht";"Über mein Bachelorstudium Psychologie";249;0;1;0;1;0;0;0;0;"Bachelor";"";28;"20-29";"5e7caad49fdb0538c4556961";"2020-03-26 14:15:00 +0100";0;"";"";"";"";"";"false";"";"";"";"";"";""
"42";"5a9fff2105b8c510cd30f6cb";2018-03-07;"false";"";5;"2020-04-24 05:56:41 UTC";"";"";"f";"CH";"CH";"LU";"untere Führungsstufe (z.B. Teamleitung)";"Gesundheits- und Sozialwesen";"Über mein Bachelorstudium Psychologie";250;0;0;0;1;0;0;0;0;"Höhere Fachschule lusive Nachdiplome";"";29;"20-29";"5ea27def9fdb050253832340";"2020-04-24 07:49:35 +0200";0;"";"";"";"";"";"false";"";"";"";"";"";""
"43";"5a9fff2105b8c510cd30f6cb";2018-03-07;"false";"";5;"2020-04-24 05:56:41 UTC";"";"";"f";"CH";"CH";"LU";"untere Führungsstufe (z.B. Teamleitung)";"Gesundheits- und Sozialwesen";"Über mein Bachelorstudium Psychologie";250;0;0;0;1;0;0;0;0;"Höhere Fachschule lusive Nachdiplome";"";29;"20-29";"5e9dc7379fdb055a4de30a63";"2020-04-20 18:00:55 +0200";0;"";"";"";"";"";"false";"";"";"";"";"";""
"44";"5a9fff2105b8c510cd30f6cb";2018-03-07;"false";"";5;"2020-04-24 05:56:41 UTC";"";"";"f";"CH";"CH";"LU";"untere Führungsstufe (z.B. Teamleitung)";"Gesundheits- und Sozialwesen";"Über mein Bachelorstudium Psychologie";250;0;0;0;1;0;0;0;0;"Höhere Fachschule lusive Nachdiplome";"";29;"20-29";"5e9df30c9fdb055a4de30d31";"2020-04-20 21:07:56 +0200";0;"";"";"";"";"";"false";"";"";"";"";"";""
"45";"5a9fff2105b8c510cd30f6cb";2018-03-07;"false";"";5;"2020-04-24 05:56:41 UTC";"";"";"f";"CH";"CH";"LU";"untere Führungsstufe (z.B. Teamleitung)";"Gesundheits- und Sozialwesen";"Über mein Bachelorstudium Psychologie";250;0;0;0;1;0;0;0;0;"Höhere Fachschule lusive Nachdiplome";"";29;"20-29";"5e9dc6cd9fdb055a4de30a34";"2020-04-24 07:57:12 +0200";0;"";"Ferien, Entspannung und Abenteuer, gute Zeit, schöne Erinnerungen";"Sehnsucht, Glück, ";"Das Meer, die Sonne, unbeschwerte Gefühle, sich auf etwas einlassen können, bereit sein für ein Abenteuer, neue Sachen kennenlernen, das Leben nicht all zu ernst nehmen, geniessen können, Frei sein, ";"Zur Zeit stark gebunden mit dem Studium, durch das Studium neues kennen gelernt, mich herausgefordert, neuer Job ebenfalls, kann mich auf neue Situation einlassen und mich zurechtfinden, neue Freunde gefunden (Studium), neuer Ort kennen gelernt.";"true";"2020-04-24T07:59:50+02:00";"serious";"Bei diesem Bild stelle ich mir vor wie 2 Reisende eine unbeschwerte Zeit haben. Die Sonne im Gesicht, das Salzwasser auf der Haut. Die zwei Reisenden sind soeben am Strand, erfrischen sich im Meer, trinken einen feinen Saft und ruhen sich aus. Nach der Abkühlung werden sie weiterreisen, sie haben die Surfbretter dabei und überlegen sich einen geeigneten Ort aus um zu surfen. Sie werden nicht nur surfen auf ihrer Reise, sie werden ebenfalls segeln gehen, Kanu fahren, Velotours machen etc. Sie werden spontan sein und gerade das machen, was ihnen einfällt. Es können auch andere Tätigkeiten sein: Gutes essen, schnorcheln, Tauchen, neue Menschen kennenlernen und Freunde gewinnen. Sie werden auf viel neues Lernen, wie etwa den Umgang mit dem Camper, Kochen, Kultur der Länder die sie bereisen etc. Sie werden lange Unterwegs sein, einen genauen Zeitraum kann ich nicht definieren, nach der Reisezeit werden sie wieder eine Zeit lang Arbeiten, die Erinnerungen werden ewig bleiben und sie werden sich immer wieder die Zeit nehmen um eine neue Reise zu entdecken. Es ist eine Geschichte eines Reisepaars, die sich immer wieder in ein neues Abenteuer/Natur und zu neuen Menschen flüchten können. Mit der Zeit gewinnen sie auch Freunde sie sie besuchen kommen, so haben sie trotz der langen Zeit die sie weg sind immer wieder Kontakt zu ihren Freunden. ";"Ferien, Abenteuer, Menschen, Natur, Tiere";"./fortbewegung-pixabay-au05_vwbus.jpg";"false"
"46";"5a9fff2105b8c510cd30f6cb";2018-03-07;"false";"";5;"2020-04-24 05:56:41 UTC";"";"";"f";"CH";"CH";"LU";"untere Führungsstufe (z.B. Teamleitung)";"Gesundheits- und Sozialwesen";"Über mein Bachelorstudium Psychologie";250;0;0;0;1;0;0;0;0;"Höhere Fachschule lusive Nachdiplome";"";29;"20-29";"5ea27b709fdb05025383233f";"2020-04-24 07:38:56 +0200";0;"";"";"";"";"";"false";"";"";"";"";"";""
"47";"5aa00cea05b8c510cd30f9c2";2018-03-07;"false";"";2;"2020-03-27 09:13:47 UTC";"";"";"f";"CH";"CH";"AG";NA;"Erziehung und Unterricht";"Über mein Bachelorstudium Psychologie";249;0;1;0;0;0;1;0;0;"Bachelor";"";36;"30-39";"5e7dc4009fdb055fbcb2a1eb";"2020-03-27 10:22:20 +0100";0;"";"Atmen, Frische, Ruhe, Kraft, Magie, Freiheit, Überleben nicht immer einfach, Überblick";"Ruhe, Energie, Zuversicht, ";"Überblick gewinnen,allein sein, Zeit haben, Durchatmen, Gleiten ohne Kraftaufwand, Blick nach oben (woanders hin) und innehalten";"Überblick gewinnen, Rückzug von anderen, Zeit für mich, Durchatmen, Spazieren / Raus gehen, Blick nach oben (woanders hin) und innehalten";"true";"2020-03-27T10:30:38+01:00";"serious";"Ich blicke nach oben und sehe den Adler in absoluter Stille über mich hinweggleiten. Der leichte Wind kühlt mein Gesicht, die hügelige Steppe zieht sich weit bis zum Horizont. Ich schaue mich um, schliesse meine Augen und atme tief ein. Ich spüre das Glück in mir mich von Kopf bis Fuss kribbelig zu durchströmen. Alle Aufgaben draussen sind erledigt, nun wende ich mich dem Haus zu und mache mich über die Wiese auf den Weg zurück. Bevor der Adler auftauchte kontrollierte ich die Tiere, nahm die Eier aus dem Hühnerstall und holte das Gemüse aus dem Garten. Jetzt ist alles gemacht und ich gehe heim.";"Frei, frisch, Luft zum Atmen, Runterfahren, zu sich kommen, besinnen, Achten auf magische Details, Action - Connection";"./tiere-pixabay-1_eagle.jpg";"false"
"48";"5aa7d48605b8c565c664d296";2018-03-13;"false";"";6;"2020-04-02 20:44:29 UTC";"";"";"f";"CH";"CH";"ZH";NA;"Erziehung und Unterricht";"Über mein Bachelorstudium Psychologie";NA;0;1;0;1;0;0;0;0;"Bachelor";"";25;"20-29";"5e7c8be79fdb0538c4556768";"2020-03-26 12:08:13 +0100";0;"";"Zart, filigran, kostbar";"Bewunderung, Staunen, Melancholie, Fürsorge";"Mit der Natur im Einklang sein, sich für das Schöne begeistern, das Wertvolle schützen und wahren";"Mir selbst Sorge tragen";"true";"2020-03-26T12:14:56+01:00";"serious";"Es war einmal eine kleine Fee. Ihre Lebensaufgabe war es, den Geschöpfen der Welt einen Wunsch zu erfüllen, bevor sie die Erde verlassen mussten. Es war eine wichtige Aufgabe, welche sowohl sehr schön, aber manchmal auch etwas traurig war. 
Eines Tages kam sie an einen Berg, wo eine kleine Schnecke von einem Stein zerdrückt worden war. Die Seele der Schnecke schwebte verwundert neben dem Stein. Sie lächelte freudig, als sie die Fee auf sich zufliegen sah. ""Hallo liebe Schnecke"", sagte die Fee. ""Ich bin hier, um dich mit deinem letzten Wunsch von der Erde zu verabschieden. Deine Zeit ist hier vorbei und du bist bereit für einen nächsten Schritt. Gibt es. etwas, das du dir noch wünschen würdest?"" Die Schnecke blickte sich nachdenklich um und sagte dann: ""Ich wünsche mir, dass diese Stelle des Bergs, die so dunkel erscheint, an Schönheit gewinnen darf. Dass hier neues, schönes, blühendes Leben entstehen darf.""  
Die kleine Fee nickte lächelnd und die Schnecke verabschiedete sich mit einem Nicken. Sie war bereit für den nächsten Schritt. Mit ihrem Wunsch hinterliess sie einen Nährboden für wunderschöne, filigrane Blumen, die sich der Sonne entgegenstrecken und bis heute den kargen Bergabschnitt mit ihren zarten Farben schmücken.";"Freiheit, Geborgenheit, Verbundenheit, Natur";"./natur-pixabay-03_lila.jpg";"true"
"49";"5aaaa81205b8c530241a4e4b";2018-03-15;"false";"";5;"2020-04-24 14:00:09 UTC";"";"";"f";"CH";"CH";"";"Sachbearbeiter/-in";"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";"Über mein Bachelorstudium Psychologie";250;0;1;0;1;0;0;0;0;"Bachelor";"";29;"20-29";"5e7c78339fdb0538c45566be";"2020-03-26 10:39:40 +0100";0;"";"Freiheit, Natur, Weite, Ferien, Sport, Schönheit";"Sehnsucht, Freude, Bewunderung";"Schöne Augenblicke in Erinnerung zu behalten; die Kraft der Natur. Stärke. Liebe zum Detail. ";"In schwierigen Situationen nach draussen gehen, den Kopf durchlüften. Mich an schöne Ereignisse erinnern. In kleinen Dingen das Positive sehen. ";"true";"2020-03-26T10:45:07+01:00";"serious";"Davor liegt eine lange Wanderung. Nun ist der Gipfel erreicht und die Aussicht ist atemberaubend. In diesem Augenblick sind alle Sorgen und Probleme vergessen und der Moment ist zu schön, um war zu sein. Die Sonne scheint warm und die Vögel zwitschern. Hier nehmen die Wanderer ihr Picknick ein und geniessen die Zeit und die Ruhe. ";"draussen in der Natur, Wachstum, Freiheit, Miteinander / Verbundenheit, Kreativität";"./landschaft-mv-03_14_Mitternachtssonne_Ausblick.jpg";"false"
"50";"5aaea00305b8c525510d6a63";2018-03-18;"false";"";9;"2020-04-23 12:23:19 UTC";"";"";"m";"CH";"";"";NA;"";"Über mein Bachelorstudium Psychologie";250;0;1;0;1;0;0;0;0;"Gymnasiale Maturität, Lehrkräfte-Seminar";"";38;"30-39";"5e7e1c1e9fdb05745bd70650";"2020-03-27 16:31:11 +0100";0;"";"Geschafft";"glück. stozlz";"Mensch auf dem gipfel";"erinnerung";"true";"2020-03-27T16:41:00+01:00";"serious";"blabla";"energie, gelasseneheit, farbe im leben, ";"./erwachsene-pixabay-01_gipfel1.jpg";"false"
"51";"5ab7ebd305b8c57eb6f0463e";2018-03-25;"false";"";3;"2020-03-25 07:50:39 UTC";"";"";"f";"CH";"CH";"ZH";"Fachspezialist/-in";"Erziehung und Unterricht";"Über mein Bachelorstudium Psychologie";9;0;1;0;1;1;1;0;0;"Höhere Fachschule lusive Nachdiplome";"";47;"40-49";"5e7b0d5a9fdb053b5ff9f498";"2020-03-25 08:50:50 +0100";0;"";"";"";"";"";"false";"";"";"";"";"";""
"52";"5accd6e705b8c5579a78c09f";2018-04-10;"false";"";4;"2020-04-24 06:13:15 UTC";"";"";"m";"CH";"CH";"ZH";"Fachspezialist/-in";"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";"Über mein Bachelorstudium Psychologie";250;0;1;0;1;0;0;0;0;"Berufs- oder Fachmaturität";"";27;"20-29";"5ea285b99fdb05025383239d";"2020-04-24 08:23:01 +0200";0;"";"Natur, Wohlgefühl, Wandern, frische Luft, Bewegung, Erholung, Durchschnaufen, Wasser, See, Meer, Landschaft";"Zufriedenheit, Entspannung, Freude, Wohlgefühl";"Die Natur, draussen aktiv sein, Erinnerung das wir als Familie aktiv draussen unterwegs waren.";"Gute Frage; Positiv in den Tag starten?";"true";"2020-04-24T08:27:21+02:00";"serious";"Ich mache mit meiner Familie eine Wanderung. Wir starten am Wasser und entschliessen uns, auf den Berg zu wandern um die Aussicht geniessen zu können. Früh geht es los und wir sind aufgeregt und hoffen auf gutes Wetter. Die Sonne scheint schon und der Himmel ist blau und klar und lädt uns ein loszuwinden. Wir kommen gut voran und machen immer mal wieder eine Pause um Tee zu trinken oder etwas kleines zu Essen. Gegen Mittag erreichen wir das Plateau und gehen bis zum Rand. Der Himmel ist nun leicht bewölkt, aber die Aussicht ist gewaltig. Wir sehen das Wasser, das mir eigentlich lieber ist, aber auch die weiteren Hügel und Berge. Die Sonne färbt alles in wunderbaren Farben ein und das Sonnen- Schattenspiel macht die ganze Landschaft noch eindrucksvoller. Ich atme tief ein und merke wie ich mich wohl fühle und durchschnaufen kann. Die Natur und Bewegung tut gut und gibt mir Kraft. Ich versuche die ganze Atmosphäre und alle Bilder aufzusaugen, natürlich darf ein Foto (von der Landschaft und von unserer Wandergruppe) nicht fehlen. Als nächstes werden wir hier unseren Lunch geniessen und dann wird es Zeit, sich wieder an den Abstieg zu machen.";"Beziehung / Familie, Natur, Reisen & Adventure, Relax & Food";"./landschaft-mv-03_14_Mitternachtssonne_Ausblick.jpg";"false"
"53";"5ad8a40405b8c535d8ba8de7";2018-04-19;"false";"";3;"2020-03-27 09:21:43 UTC";"";"";"f";"CH";"CH";"";NA;"";"Über mein Bachelorstudium Psychologie";NA;0;1;0;0;0;0;0;0;"Bachelor";"";30;"30-39";"5e7e1ed59fdb05745bd70801";"2020-03-27 16:42:19 +0100";0;"";"Stärke, Sicherheit, Wille, Klarheit";"Es fesselt mich, hypnotisierend, ich fühle mich durchschaut und ernstgenommen";"Ich kann unfassbar klar sein und wissen, was ich will. Ich kann alles daran setzen, wenn ich etwas in die Tat umsetzen will und lasse mich von nichts und niemandem beirren. Habe eine starke Persönlichkeit, bin mutig und direkt";"All das, was mich zu erdrücken droht kann mich mal, ich bin viel zu stark, als dass ich überrollt würde von diesem Ausnahmezustand. Ich werde meinen Weg gehen, komme, was da wolle.";"true";"2020-03-27T16:46:35+01:00";"serious";"Ich sehe mich, bin mir und meinem Gegenüber klar und weiss, was ich will. Zuvor hatte ich meine Augen geschlossen, für einen kurzen Augenblick, hatte meine Zornesfalte, weil ich mir viele Gedanken über all das, was ansteht gemacht habe. Und nun weiss ich, wohin es geht, ich bin stark, lächle ein wenig und blicke allem direkt ins Gesicht, bin furchtlos und bei mir und werde meine Augen wieder schliessen, noch immer mit einem Lächeln auf dem Gesicht, ohne Zornesfalte, gelöst... beinahe schelmisch, zehntausend Jahre jünger, als zuvor.";"Freude, Leichtigkeit, Zufriedenheit, Genuss, Ruhe, bei mir sein";"./tiere-pixabay-3_eule.jpg";"false"
"54";"5ad8a40405b8c535d8ba8de7";2018-04-19;"false";"";3;"2020-03-27 09:21:43 UTC";"";"";"f";"CH";"CH";"";NA;"";"Über mein Bachelorstudium Psychologie";NA;0;1;0;0;0;0;0;0;"Bachelor";"";30;"30-39";"5e7dc5ba9fdb055fbcb2a1ed";"2020-03-27 10:22:21 +0100";0;"";"Lust, Leidenschaft, Sexualität, Freude, Sommer. Ich möchte jetzt schon dort sein. In der Freiheit wider leben zu können/ dürfen, wie ich es möchte. Wie wir es gestartet haben. Sehnsucht. ";"Freude und Leichtigkeit. Eine Verbundenheit mit mir, meinem Körper, meinen Sinnen, meiner Liebe. ";"Der Blick in die Zukunft, in den Sommer, in die Freiheit zu leben. Genuss und Leichtigkeit. Das Wissen darum, dass dies nicht verloren gegangen ist. Es wartet nur noch darauf bis die Pfirsiche wirklich reif sind. ";"Den Blick nach vorne zu wenden. Mir zu verinnerlichen: alles ist da, nichts ist verloren, alles darf sein und hat Zeit zu warten. ";"true";"2020-03-27T10:26:52+01:00";"serious";"Ich weiss nicht genau, ob es Pfirsiche oder Nektarinen sind. Was ich jedoch weiss ist, sie sehen saftig aus, glücklich geradezu. Sie stehen in meiner Geschichte für Lust, Freude, Sommer, Freundschaften, Sexualität und die Leidenschaft zu leben. Der Biss in einen Pfirsich wird zu einem Symbol von Genuss und Freiheit. Es ist warm, der Sommer ist da, Corona liegt lange hinter uns und die Sonne glitzert über der Limmat. Meine Freund*innen und ich haben einen Tag an der Werdinsel verbracht. Wir haben gegrillt und getrunken, gelacht und die Sonne auf der Haut fühlt sich nach Leichtigkeit an. Der Biss in den Pfirsich. Er ist ein wenig lasziv, der Saft der Frucht läuft die Mundwinkel hinab, es klebt im Gesicht und an den Händen. Für mich ist dies die bewusste Entscheidung hin zu Genuss und ebenso auch hin zu ""ein wenig Dreck gehört dazu"". ";"Freiheit, Wohlig, Verbundenheit, Mein Weg";"./nahrungsmittel-pixabay-07_aprikosen.jpg";"false"
"55";"5af70bd505b8c53752fc6720";2018-05-12;"false";"";3;"2020-03-27 14:25:56 UTC";"";"";"f";"CH";"CH";"BS";"Sachbearbeiter/-in";"Gesundheits- und Sozialwesen";"Über mein Bachelorstudium Psychologie";9;0;1;0;1;0;0;0;0;"Berufliche Grundbildung";"";44;"40-49";"5e7e0d249fdb055fbcb2a7eb";"2020-03-27 15:26:44 +0100";0;"";"";"";"";"";"false";"";"";"";"";"";""
"56";"5af70bd505b8c53752fc6720";2018-05-12;"false";"";3;"2020-03-27 14:25:56 UTC";"";"";"f";"CH";"CH";"BS";"Sachbearbeiter/-in";"Gesundheits- und Sozialwesen";"Über mein Bachelorstudium Psychologie";9;0;1;0;1;0;0;0;0;"Berufliche Grundbildung";"";44;"40-49";"5e7c9f739fdb0538c4556958";"2020-03-26 13:27:06 +0100";0;"";"Freiheit, Zufriedenheit, Verbundenheit, Körpergefühl";"Glück";"Es ist für mich zu 100Prozent nachvollziebar. Vom Klang der Räder auf der Erde, Wind, Schweiss und Staub. Und die frische Luft. Hunger und Freunde";"Dieses und ähnliche eigene Erfahrungen, geben mir das richtige Gefühl von Lebendigkeit";"true";"2020-03-26T13:37:06+01:00";"serious";"Fünf Freunde sind mitten auf einer 1 tägigen Velotour. Sie sind am Morgen früh losgefahren und fuhren zunächst 25km durch eine Schlucht mit teilweise schwierigen Passagen. Sie genossen die kühle Morgenluft und waren konzentriert bei der Sache. Jetzt durchqueren sie Eine Ebene und grüssen einen Mann, der auf einem Strommast arbeitet. Dieser schiesst ein Foto. Die Gruppe freut sich auf das Mittagessen das sie bei einem befreundetet Paar, das 5km weiter eine kleine Ranch besitzt, einnehmen werden. ";"Geschmack/Geruch, Love, Gemütlich, Zen, Flausch, if it was me, Natur, Power of Sound, Fun, Darlings, Wide, Ästhetik, Wärme, Yes!";"./fortbewegung-pixabay-fr03_desert.jpg";"false"
"57";"5af70bd505b8c53752fc6720";2018-05-12;"false";"";3;"2020-03-27 14:25:56 UTC";"";"";"f";"CH";"CH";"BS";"Sachbearbeiter/-in";"Gesundheits- und Sozialwesen";"Über mein Bachelorstudium Psychologie";9;0;1;0;1;0;0;0;0;"Berufliche Grundbildung";"";44;"40-49";"5e7e0d0a9fdb055fbcb2a7ea";"2020-03-27 15:26:18 +0100";0;"";"";"";"";"";"false";"";"";"";"";"";""
"58";"5af9665005b8c5392d33ae5d";2018-05-14;"false";"";2;"2020-03-27 15:30:05 UTC";"";"";"f";"CH";"CH";"";"Fachspezialist/-in";"";"Über mein Bachelorstudium Psychologie";NA;0;1;0;1;0;0;0;0;NA;"";27;"20-29";"5e7e1bfd9fdb05745bd7064f";"2020-03-27 16:32:37 +0100";0;"";"Freiheit und Wohlfühlen, innerliche Sicherheit und Unbesorgtheit";"Zuversicht und Wärme";"Lauwarmes Wetter, Wohlfühlen";"sich innere wohle besorgen";"true";"2020-03-27T16:41:30+01:00";"serious";"";"Ruhe und Zuversicht, Leben und Abenteuer";"./fortbewegung-pixabay-wa06_kayak.jpg";"true"
"59";"5b0c1b0a05b8c5282d031acf";2018-05-28;"false";"";4;"2020-03-24 08:48:55 UTC";"";"";"f";"CH";"";"";NA;"";"Über meine Weiterbildung: MAS Berufs-, Studien- und Laufbahnberatung";NA;0;0;0;0;0;0;0;0;"Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom";"";40;"40-49";"5e79ca489fdb0579c2a45532";"2020-03-24 09:53:39 +0100";0;"";"Das Bild erinnert mich an die Lofoten Inseln, wo ich letztes Jahr einen glücklichen Urlaub verbracht habe. Es vereint viele Dinge, welche mir wichtig sind: Wanderungen in der Natur, unendliche Weite und Stille";"Zufriedenheit, Unbeschwertheit, Ruhe, Einklang mit der Natur, Stolz (etwas erreicht zu haben), die Zeit steht still ";"Beständigkeit der Natur (als Gegenpol zur heutigen kurzlebigen Zeit), das einfache Leben";"Dankbarkeit empfinden für die einfachen Dinge, Erfüllung suchen in der Natur, aufmerksam durchs Leben gehen, mein Körper ist stark";"true";"2020-03-24T10:04:48+01:00";"serious";"Eine Wanderung auf den Lofoten Inseln
An diesem Tag sind wir früh aufgestanden und haben unsere Rucksäcke gepackt. Der Aufstieg war ziemlich mühsam und steil. Die Wege waren nicht sehr gut beschaffen und so mussten wir uns immer wieder unseren eigenen Pfad suchen. Regelmässig mussten wir eine Pause einlegen. Wir waren froh, dass wir genügend Wasser und Verpflegung dabei hatten, denn es gab kein Restaurant weit und breit. Während des Aufstiegs sind uns nur ganz wenige andere Wanderer begegnet. Das war gut so, denn so hatten wir die umwerfende Landschaft für uns ganz allein. 
Nach etwa drei Stunden sind wir endlich auf dem Gipfel angekommen und können diese atemberaubende Aussicht auf das Meer und die umliegenden Berge geniessen. Wir sind ganz alleine auf dem Berg und es ist ruhig. Da es relativ kühl ist, ziehen wir unsere Pullover an. Wir essen unser mitgebrachtes Picknick und geniessen die Stille.
Bald kommt ein frischer Wind auf und es wird Zeit für den Abstieg. Die Landschaft ist uns nun schon viel vertrauter und ohne Mühe finden wir unseren eigenen Trampelpfad wieder, welcher uns ins Tal hinabführt. ";"Freiheit, Natur, Wasser, Hunde, unbeschwerte Kinder";"./landschaft-mv-03_14_Mitternachtssonne_Ausblick.jpg";"false"
"60";"5b0e9b4205b8c5093db23799";2018-05-30;"false";"";3;"2020-04-21 11:53:24 UTC";"";"";"f";"CH";"";"";NA;"";"Über mein Bachelorstudium Psychologie";NA;0;1;0;0;0;0;0;0;"Höhere Fach- und Berufsausbildung mit eidg. Fachausweis, eidg. Diplom oder Meisterdiplom, Höhere Fachschule für Technik";"";31;"30-39";"5e7c7d5b9fdb0538c45566bf";"2020-03-26 11:11:38 +0100";0;"";"Sommer, Frischer Wind, angenehme Gerüche in der Luft";"Wärme, entspannt, ruhig, angeregt";"die wärmende Kraft der Sonne hellt mich auf, wärmt mich. Wachstum, natürlicher Kreislauf. Natur, Bodenständigkeit, Vertrauen in den Kreislauf ";"mich darauf besinnen das diese Naturkraft und dieses Vertrauen auch in mir schlummert";"true";"2020-03-26T11:38:26+01:00";"serious";"Ein lauer Wind streicht um die Orangenbäume und durch die Oleandersträuche. Es riecht nach Salzwasser, das Meer ist nahe, wenn man die Augen schliesst hört man die Brandung. Von der Strasse dringen die Rufe der Markthändler und die lebhaften Geräusche eines ganz normalen Markttages in der griechischen Kleinstadt. Es ist später Vormittag, die letzten Besorgungen fürs Mittagessen stehen an und so eile auch ich zu meinem Fischhändler, hole mir den frischen Fang von heute morgen und stoppe noch beim Gemüsehändler, um meine Vorrätte aufzustocken. Ich freue mich auf das Essen in meinem lauschigen Garten mit meinen Freunden, die sich für heute angekündigt haben. Ich bin gut vorbereitet und freue mich auf den gemütlichen Austausch, ein Glas guten Weines und das Gelächter, das meinen Garten und mein Haus bald erfüllen wird. Während dem Kochen summe ich vor mich hin und höre mit halbem Ohr den Nachrichten im Radio zu. Ueli kommt von der Arbeit nach Hause und bringt mir frische Blumen, er schnappt sich die Zeitung und verschwindet in den Liegestuhl. Das Essen gelingt wunderbar und wir erleben einen schönen, angeregten Nachmittag bei tiefgründigen Gesprächen im kühlen Schatten der grossen Eiche. Gegen Abend verlagern wir uns ins weitläufige Wohnzimmer und machen Kerzen und Lichterketten an, wie es passt zu diesem sommerlichen mediterranen Abend. Der Wein ist gut, die Stimmung noch besser und als es endlich Zeit wird, die Gäste zu verabschieden, bin ich zwar müde aber fühle mich wohl und zufrieden. ";"Freiheit, Exploration, Genuss, Ruhe, Abstand";"./nahrungsmittel-pixabay-02_orangen.jpg";"false"
